"C_EIN"|"C_Org_Name"|"bmf_id"|"ein"|"org_name"|"address_id"|"grp_exmpt"|"subsection_code"|"affil_code"|"deductn_code"|"ruling_yr"|"ruling_mo"|"foundn_code"|"activity_code1"|"activity_code2"|"activity_code3"|"org_code"|"district"|"advrule_expyr"|"advrule_expmo"|"class_code1"|"class_code2"|"class_code3"|"class_code4"|"tax_year"|"tax_month"|"income_code"|"income"|"acct_period"|"ntee_code"|"assets"|"ntee_qual"|"asset_code"|"second_name"|"filing_req_code"|"npo_active"|"submit_date"|"dummy_p"|"last_modified"|"care_of"|"idle_date"|"exempt_status_code"|"f990_revenue"
"01-0371179"|"LONGLEY SCHOLARSHIP FOUNDATION 43M133013"|"337221"|"01-0371179"|"Governor James B Longley Scholarship Foundation Trust"|"337221"|"0000 "|"03"|"3"|"1"|"0000"|"00"|"04"|""|""|"179"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"08"|"3"|"44857.0000"|"08 "|""|"239684.0000"|" "|"4"|"KATHRYN M LONGLEY-LEAHY"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/8/2014 5:34:00 PM"|"% NORMAN HANSON & DETROY LLC"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0371179"|"LONGLEY SCHOLARSHIP FOUNDATION 43M133013"|"337221"|"01-0371179"|"Governor James B Longley Scholarship Foundation Trust"|"337221"|"0000 "|"03"|"3"|"1"|"0000"|"00"|"04"|""|""|"179"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"08"|"3"|"44857.0000"|"08 "|""|"239684.0000"|" "|"4"|"KATHRYN M LONGLEY-LEAHY"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/8/2014 5:34:00 PM"|"% NORMAN HANSON & DETROY LLC"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0387404"|"ELMINA B. SEWALL FOUNDATION"|"281286"|"01-0387404"|"ELMINA B SEWALL FOUNDATION"|"1455163"|"0000 "|"03"|"3"|"1"|"1983"|"06"|"04"|""|""|"059"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"9"|"57657674.0000"|"09 "|""|"188142186.0000"|" "|"9"|""|"001"|"Y"|"12/3/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0387404"|"Elmina B. Sewall Foundation"|"281286"|"01-0387404"|"ELMINA B SEWALL FOUNDATION"|"1455163"|"0000 "|"03"|"3"|"1"|"1983"|"06"|"04"|""|""|"059"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"9"|"57657674.0000"|"09 "|""|"188142186.0000"|" "|"9"|""|"001"|"Y"|"12/3/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0387404"|"Elmina B. Sewall Foundation"|"281286"|"01-0387404"|"ELMINA B SEWALL FOUNDATION"|"1455163"|"0000 "|"03"|"3"|"1"|"1983"|"06"|"04"|""|""|"059"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"9"|"57657674.0000"|"09 "|""|"188142186.0000"|" "|"9"|""|"001"|"Y"|"12/3/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0388680"|"Margaret Chase Smith Foundation"|"56766"|"01-0388680"|"MARGARET CHASE SMITH FOUNDATION"|"107157512"|"0000 "|"03"|"3"|"1"|"1984"|"04"|"04"|""|"603"|"569"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"4531360.0000"|"12 "|"T20"|"10885415.0000"|" "|"8"|""|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|"% MERTON HENRY ESQ"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0388680"|"Margaret Chase Smith Foundation"|"56766"|"01-0388680"|"MARGARET CHASE SMITH FOUNDATION"|"107157512"|"0000 "|"03"|"3"|"1"|"1984"|"04"|"04"|""|"603"|"569"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"4531360.0000"|"12 "|"T20"|"10885415.0000"|" "|"8"|""|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|"% MERTON HENRY ESQ"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0388680"|"MARGARET CHASE SMITH FOUNDATION"|"56766"|"01-0388680"|"MARGARET CHASE SMITH FOUNDATION"|"107157512"|"0000 "|"03"|"3"|"1"|"1984"|"04"|"04"|""|"603"|"569"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"4531360.0000"|"12 "|"T20"|"10885415.0000"|" "|"8"|""|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|"% MERTON HENRY ESQ"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0391038"|"Rosscare"|"393910"|"01-0391038"|"ROSSCARE"|"101990800"|"0000 "|"03"|"3"|"1"|"1984"|"08"|"04"|""|""|"006"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"7"|"6187050.0000"|"09 "|""|"31226935.0000"|" "|"8"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0391038"|"Rosscare"|"393910"|"01-0391038"|"ROSSCARE"|"101990800"|"0000 "|"03"|"3"|"1"|"1984"|"08"|"04"|""|""|"006"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"7"|"6187050.0000"|"09 "|""|"31226935.0000"|" "|"8"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0391038"|"Rosscare"|"393910"|"01-0391038"|"ROSSCARE"|"101990800"|"0000 "|"03"|"3"|"1"|"1984"|"08"|"04"|""|""|"006"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"7"|"6187050.0000"|"09 "|""|"31226935.0000"|" "|"8"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0421806"|"THE BILL AND JOAN ALFOND FOUNDATION"|"393890"|"01-0421806"|"THE BILL AND JOAN ALFOND FOUNDATION"|"101027971"|"0000 "|"03"|"3"|"1"|"1987"|"05"|"04"|""|""|"119"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"5756088.0000"|"12 "|""|"21889092.0000"|" "|"8"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% JAMES F COX DEXTER SHOE CO"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0421806"|"THE BILL AND JOAN ALFOND FOUNDATION"|"393890"|"01-0421806"|"THE BILL AND JOAN ALFOND FOUNDATION"|"101027971"|"0000 "|"03"|"3"|"1"|"1987"|"05"|"04"|""|""|"119"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"5756088.0000"|"12 "|""|"21889092.0000"|" "|"8"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% JAMES F COX DEXTER SHOE CO"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0421806"|"THE BILL AND JOAN ALFOND FOUNDATION"|"393890"|"01-0421806"|"THE BILL AND JOAN ALFOND FOUNDATION"|"101027971"|"0000 "|"03"|"3"|"1"|"1987"|"05"|"04"|""|""|"119"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"5756088.0000"|"12 "|""|"21889092.0000"|" "|"8"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% JAMES F COX DEXTER SHOE CO"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0421912"|"Fore River Foundation"|"506589"|"01-0421912"|"FORE RIVER FOUNDATION"|"506589"|"0000 "|"03"|"3"|"1"|"1988"|"05"|"04"|""|""|"561"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"11"|"6"|"2298950.0000"|"11 "|""|"4185808.0000"|" "|"6"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"5/13/2015 6:40:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0421912"|"Fore River Foundation"|"506589"|"01-0421912"|"FORE RIVER FOUNDATION"|"506589"|"0000 "|"03"|"3"|"1"|"1988"|"05"|"04"|""|""|"561"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"11"|"6"|"2298950.0000"|"11 "|""|"4185808.0000"|" "|"6"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"5/13/2015 6:40:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0421912"|"Fore River Foundation"|"506589"|"01-0421912"|"FORE RIVER FOUNDATION"|"506589"|"0000 "|"03"|"3"|"1"|"1988"|"05"|"04"|""|""|"561"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"11"|"6"|"2298950.0000"|"11 "|""|"4185808.0000"|" "|"6"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"5/13/2015 6:40:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0437556"|"UJNDCR FOUNDATION"|"56723"|"01-0437556"|"LUNDER FOUNDATION"|"101355974"|"0000 "|"03"|"3"|"1"|"0000"|"00"|"04"|""|""|"559"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"8"|"12098126.0000"|"12 "|""|"209656.0000"|" "|"4"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% KENILWORTH INC"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0437556"|"LUNDER FOUNDATION"|"56723"|"01-0437556"|"LUNDER FOUNDATION"|"101355974"|"0000 "|"03"|"3"|"1"|"0000"|"00"|"04"|""|""|"559"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"8"|"12098126.0000"|"12 "|""|"209656.0000"|" "|"4"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% KENILWORTH INC"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0437556"|"LUNDER FOUNDATION"|"56723"|"01-0437556"|"LUNDER FOUNDATION"|"101355974"|"0000 "|"03"|"3"|"1"|"0000"|"00"|"04"|""|""|"559"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"8"|"12098126.0000"|"12 "|""|"209656.0000"|" "|"4"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% KENILWORTH INC"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0441043"|"COURI FOUNDATION INC"|"337193"|"01-0441043"|"COURI FOUNDATION INC"|"107157466"|"0000 "|"03"|"3"|"1"|"1989"|"07"|"03"|""|""|"402"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"959250.0000"|"12 "|""|"2388111.0000"|" "|"6"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0441043"|"COURI FOUNDAITON INC"|"337193"|"01-0441043"|"COURI FOUNDATION INC"|"107157466"|"0000 "|"03"|"3"|"1"|"1989"|"07"|"03"|""|""|"402"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"959250.0000"|"12 "|""|"2388111.0000"|" "|"6"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0441043"|"COURT FOUNDATION INC"|"337193"|"01-0441043"|"COURI FOUNDATION INC"|"107157466"|"0000 "|"03"|"3"|"1"|"1989"|"07"|"03"|""|""|"402"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"959250.0000"|"12 "|""|"2388111.0000"|" "|"6"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0441158"|"HAWKES SCHOLARSHIP FUND 10 - 101160367540"|"618831"|"01-0441158"|"JOHN L HAWKES SCHOLARSHIP FUND"|"100396244"|"0000 "|"03"|"3"|"1"|"1989"|"02"|"04"|""|""|"317"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"07"|"4"|"454015.0000"|"07 "|""|"1116098.0000"|" "|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|"% KEYBANK NATL ASSOC"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0441158"|"HAWKES SCHOLARSHIP FUND 10 -101160367540"|"618831"|"01-0441158"|"JOHN L HAWKES SCHOLARSHIP FUND"|"100396244"|"0000 "|"03"|"3"|"1"|"1989"|"02"|"04"|""|""|"317"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"07"|"4"|"454015.0000"|"07 "|""|"1116098.0000"|" "|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|"% KEYBANK NATL ASSOC"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0441158"|"HAWKES SCHOLARSHIP FUND 10 -101160367540"|"618831"|"01-0441158"|"JOHN L HAWKES SCHOLARSHIP FUND"|"100396244"|"0000 "|"03"|"3"|"1"|"1989"|"02"|"04"|""|""|"317"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"07"|"4"|"454015.0000"|"07 "|""|"1116098.0000"|" "|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|"% KEYBANK NATL ASSOC"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0442078"|"MORTON-KELLY CHARITABLE TRUST"|"168601"|"01-0442078"|"MORTON-KELLY CHARITABLE TR"|"168601"|"0000 "|"03"|"3"|"1"|"1989"|"02"|"04"|""|""|"061"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"8458520.0000"|"12 "|""|"16175366.0000"|" "|"8"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% MERTON G HENRY"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0442078"|"MORTON-KELLY CHARITABLE TRUST"|"168601"|"01-0442078"|"MORTON-KELLY CHARITABLE TR"|"168601"|"0000 "|"03"|"3"|"1"|"1989"|"02"|"04"|""|""|"061"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"8458520.0000"|"12 "|""|"16175366.0000"|" "|"8"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% MERTON G HENRY"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0442078"|"MORTON-KELLY CHARITABLE TRUST"|"168601"|"01-0442078"|"MORTON-KELLY CHARITABLE TR"|"168601"|"0000 "|"03"|"3"|"1"|"1989"|"02"|"04"|""|""|"061"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"8458520.0000"|"12 "|""|"16175366.0000"|" "|"8"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% MERTON G HENRY"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0446023"|"The Bank of Maine Charitable Foundation"|"337198"|"01-0446023"|"BANK OF MAINE CHARITABLE FOUNDATION"|"337198"|"0000 "|"03"|"3"|"1"|"1990"|"01"|"04"|""|""|"402"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"1"|"6501.0000"|"12 "|""|"1130441.0000"|" "|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0446023"|"The Bank of Maine Charitable Foundation"|"337198"|"01-0446023"|"BANK OF MAINE CHARITABLE FOUNDATION"|"337198"|"0000 "|"03"|"3"|"1"|"1990"|"01"|"04"|""|""|"402"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"1"|"6501.0000"|"12 "|""|"1130441.0000"|" "|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0446023"|"The Bank of Maine Charitable Foundation"|"337198"|"01-0446023"|"BANK OF MAINE CHARITABLE FOUNDATION"|"337198"|"0000 "|"03"|"3"|"1"|"1990"|"01"|"04"|""|""|"402"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"1"|"6501.0000"|"12 "|""|"1130441.0000"|" "|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0463183"|"Schiavi Family Foundation"|"337173"|"01-0463183"|"SCHIAVI FAMILY FOUNDATION"|"1345812"|"0000 "|"03"|"3"|"1"|"1992"|"01"|"04"|"602"|"119"|"349"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1515269.0000"|"12 "|""|"5033062.0000"|" "|"7"|""|"001"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% SCHIAVI ENTERPRISES"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0463183"|"Schiavi Family Foundation"|"337173"|"01-0463183"|"SCHIAVI FAMILY FOUNDATION"|"1345812"|"0000 "|"03"|"3"|"1"|"1992"|"01"|"04"|"602"|"119"|"349"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1515269.0000"|"12 "|""|"5033062.0000"|" "|"7"|""|"001"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% SCHIAVI ENTERPRISES"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0463183"|"Schiavi Family Foundation"|"337173"|"01-0463183"|"SCHIAVI FAMILY FOUNDATION"|"1345812"|"0000 "|"03"|"3"|"1"|"1992"|"01"|"04"|"602"|"119"|"349"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1515269.0000"|"12 "|""|"5033062.0000"|" "|"7"|""|"001"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% SCHIAVI ENTERPRISES"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0469155"|"JOHN SAGE FOUNDATION"|"562679"|"01-0469155"|"John Sage Foundation"|"100214315"|"0000 "|"03"|"3"|"1"|"1992"|"07"|"04"|""|"379"|"381"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"07"|"4"|"366127.0000"|"07 "|""|"631271.0000"|" "|"5"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% JIM & CORRILLA HASTINGS"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0469155"|"JOHN SAGE FOUNDATION"|"562679"|"01-0469155"|"John Sage Foundation"|"100214315"|"0000 "|"03"|"3"|"1"|"1992"|"07"|"04"|""|"379"|"381"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"07"|"4"|"366127.0000"|"07 "|""|"631271.0000"|" "|"5"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% JIM & CORRILLA HASTINGS"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0469155"|"JOHN SAGE FOUNDATION"|"562679"|"01-0469155"|"John Sage Foundation"|"100214315"|"0000 "|"03"|"3"|"1"|"1992"|"07"|"04"|""|"379"|"381"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"07"|"4"|"366127.0000"|"07 "|""|"631271.0000"|" "|"5"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% JIM & CORRILLA HASTINGS"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0471533"|"Maine Education Services"|"450013"|"01-0471533"|"MAINE EDUCATION SERVICES"|"107788020"|"0000 "|"03"|"3"|"1"|"1992"|"06"|"04"|""|"040"|"603"|"1"|""|"1996  "|"12"|"1"|" "|" "|" "|"2014"|"12"|"6"|"3260453.0000"|"12 "|"B82"|"3867795.0000"|"Z"|"6"|"MES"|"001"|"Y"|"12/3/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% RICHARD H PIERCE PRESIDENT"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0471533"|"Maine Education Services"|"450013"|"01-0471533"|"MAINE EDUCATION SERVICES"|"107788020"|"0000 "|"03"|"3"|"1"|"1992"|"06"|"04"|""|"040"|"603"|"1"|""|"1996  "|"12"|"1"|" "|" "|" "|"2014"|"12"|"6"|"3260453.0000"|"12 "|"B82"|"3867795.0000"|"Z"|"6"|"MES"|"001"|"Y"|"12/3/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% RICHARD H PIERCE PRESIDENT"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0471533"|"Maine Education Services"|"450013"|"01-0471533"|"MAINE EDUCATION SERVICES"|"107788020"|"0000 "|"03"|"3"|"1"|"1992"|"06"|"04"|""|"040"|"603"|"1"|""|"1996  "|"12"|"1"|" "|" "|" "|"2014"|"12"|"6"|"3260453.0000"|"12 "|"B82"|"3867795.0000"|"Z"|"6"|"MES"|"001"|"Y"|"12/3/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% RICHARD H PIERCE PRESIDENT"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0477840"|"THE DEARBORN FOUNDATION"|"56720"|"01-0477840"|"THE DEARBORN FOUNDATION"|"107157407"|"0000 "|"03"|"3"|"1"|"1994"|"04"|"04"|""|"123"|"559"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1846861.0000"|"12 "|"Z99"|"2439853.0000"|" "|"6"|""|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% HOWARD K DEARBORN"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0477840"|"THE DEARBORN FOUNDATION"|"56720"|"01-0477840"|"THE DEARBORN FOUNDATION"|"107157407"|"0000 "|"03"|"3"|"1"|"1994"|"04"|"04"|""|"123"|"559"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1846861.0000"|"12 "|"Z99"|"2439853.0000"|" "|"6"|""|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% HOWARD K DEARBORN"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0477840"|"THE DEARBORN FOUNDATION"|"56720"|"01-0477840"|"THE DEARBORN FOUNDATION"|"107157407"|"0000 "|"03"|"3"|"1"|"1994"|"04"|"04"|""|"123"|"559"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1846861.0000"|"12 "|"Z99"|"2439853.0000"|" "|"6"|""|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% HOWARD K DEARBORN"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0482817"|"THE HUDSON FOUNDATION"|"224839"|"01-0482817"|"HUDSON FOUNDATION"|"101001542"|"0000 "|"03"|"3"|"1"|"1993"|"10"|"04"|""|""|"035"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"293292.0000"|"12 "|"T20"|"2962749.0000"|"J"|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0482817"|"THE HUDSON FOUNDATION"|"224839"|"01-0482817"|"HUDSON FOUNDATION"|"101001542"|"0000 "|"03"|"3"|"1"|"1993"|"10"|"04"|""|""|"035"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"293292.0000"|"12 "|"T20"|"2962749.0000"|"J"|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0482817"|"THE HUDSON FOUNDATION"|"224839"|"01-0482817"|"HUDSON FOUNDATION"|"101001542"|"0000 "|"03"|"3"|"1"|"1993"|"10"|"04"|""|""|"035"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"293292.0000"|"12 "|"T20"|"2962749.0000"|"J"|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"01-0483892"|"Hannaford Charitable Foundation"|"506523"|"01-0483892"|"HANNAFORD CHARITABLE FOUNDATION"|"506523"|"0000 "|"03"|"3"|"1"|"1994"|"07"|"04"|"039"|"040"|"602"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1431122.0000"|"12 "|""|"1316630.0000"|" "|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% MCCANDLESS & HUNT"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0483892"|"HANNAFORD CHARITABLE FOUNDATION"|"506523"|"01-0483892"|"HANNAFORD CHARITABLE FOUNDATION"|"506523"|"0000 "|"03"|"3"|"1"|"1994"|"07"|"04"|"039"|"040"|"602"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1431122.0000"|"12 "|""|"1316630.0000"|" "|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% MCCANDLESS & HUNT"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0483892"|"Hannaford Charitable Foundation"|"506523"|"01-0483892"|"HANNAFORD CHARITABLE FOUNDATION"|"506523"|"0000 "|"03"|"3"|"1"|"1994"|"07"|"04"|"039"|"040"|"602"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1431122.0000"|"12 "|""|"1316630.0000"|" "|"6"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% MCCANDLESS & HUNT"|"12/14/2015 12:00:00 AM"|"01"|""
"01-0485292"|"ELLEN M LEACH MEMORIAL HOME"|"56696"|"01-0485292"|"ELLEN M LEACH MEMORIAL HOME INC"|"101019137"|"0000 "|"03"|"3"|"1"|"1994"|"08"|"04"|""|"382"|"125"|"1"|""|"1997  "|"09"|"1"|" "|" "|" "|"2014"|"09"|"6"|"1352661.0000"|"09 "|"E91"|"6625984.0000"|" "|"7"|""|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% ADAMS & BLINN"|"12/14/2015 12:00:00 AM"|"01"|""
