"C_EIN"|"C_Org_Name"|"bmf_id"|"ein"|"org_name"|"address_id"|"grp_exmpt"|"subsection_code"|"affil_code"|"deductn_code"|"ruling_yr"|"ruling_mo"|"foundn_code"|"activity_code1"|"activity_code2"|"activity_code3"|"org_code"|"district"|"advrule_expyr"|"advrule_expmo"|"class_code1"|"class_code2"|"class_code3"|"class_code4"|"tax_year"|"tax_month"|"income_code"|"income"|"acct_period"|"ntee_code"|"assets"|"ntee_qual"|"asset_code"|"second_name"|"filing_req_code"|"npo_active"|"submit_date"|"dummy_p"|"last_modified"|"care_of"|"idle_date"|"exempt_status_code"|"f990_revenue"
"01-0056837"|"EASTERN MAINE ELECTRIC COOPERATIVE INC"|"100304498"|"01-0056837"|"EASTERN MAINE ELECTRIC COOPERATIVE INC"|"105890443"|"0000 "|"12"|"3"|"2"|"1964"|"06"|"00"|"279"|"000"|"000"|"3"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"8"|"15089966.0000"|"12 "|""|"39234376.0000"|" "|"8"|""|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% SCOTT HALLOWELL CONTROLLER"|"12/14/2015 12:00:00 AM"|"01"|"15089966.0000"
"01-0061300"|"Fraternal Order of Eagles #1457"|"100304500"|"01-0061300"|"FRATERNAL ORDER OF EAGLES"|"105890445"|"0102 "|"08"|"9"|"2"|"1991"|"08"|"00"|"260"|"000"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"05"|"4"|"445325.0000"|"05 "|""|"119935.0000"|" "|"4"|"1457 AERIE"|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"6/12/2015 7:36:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"75673.0000"
"01-0061300"|"Fraternal Order of Eagles #1457"|"100304500"|"01-0061300"|"FRATERNAL ORDER OF EAGLES"|"105890445"|"0102 "|"08"|"9"|"2"|"1991"|"08"|"00"|"260"|"000"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"05"|"4"|"445325.0000"|"05 "|""|"119935.0000"|" "|"4"|"1457 AERIE"|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"6/12/2015 7:36:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"75673.0000"
"01-0061300"|"Fraternal Order of Eagles #1457"|"100304500"|"01-0061300"|"FRATERNAL ORDER OF EAGLES"|"105890445"|"0102 "|"08"|"9"|"2"|"1991"|"08"|"00"|"260"|"000"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"05"|"4"|"445325.0000"|"05 "|""|"119935.0000"|" "|"4"|"1457 AERIE"|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"6/12/2015 7:36:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"75673.0000"
"01-0061310"|"Fraternal Order of Eagles"|"100304501"|"01-0061310"|"FRATERNAL ORDER OF EAGLES"|"105890446"|"0102 "|"08"|"9"|"2"|"1991"|"08"|"00"|"260"|"000"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"05"|"6"|"3108591.0000"|"05 "|""|"911655.0000"|" "|"5"|"565 AERIE"|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% DENVER BROWN"|"12/14/2015 12:00:00 AM"|"01"|"3087694.0000"
"01-0061310"|"Fraternal Order of Eagles"|"100304501"|"01-0061310"|"FRATERNAL ORDER OF EAGLES"|"105890446"|"0102 "|"08"|"9"|"2"|"1991"|"08"|"00"|"260"|"000"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"05"|"6"|"3108591.0000"|"05 "|""|"911655.0000"|" "|"5"|"565 AERIE"|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% DENVER BROWN"|"12/14/2015 12:00:00 AM"|"01"|"3087694.0000"
"01-0061310"|"Fraternal Order of Eagles"|"100304501"|"01-0061310"|"FRATERNAL ORDER OF EAGLES"|"105890446"|"0102 "|"08"|"9"|"2"|"1991"|"08"|"00"|"260"|"000"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"05"|"6"|"3108591.0000"|"05 "|""|"911655.0000"|" "|"5"|"565 AERIE"|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% DENVER BROWN"|"12/14/2015 12:00:00 AM"|"01"|"3087694.0000"
"01-0063057"|"FRATERNAL ORDER OF EAGLES #804"|"100304502"|"01-0063057"|"FRATERNAL ORDER OF EAGLES"|"105890447"|"0102 "|"08"|"9"|"2"|"1991"|"08"|"00"|"260"|"000"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"05"|"5"|"637404.0000"|"05 "|""|"653371.0000"|" "|"5"|"804 AERIE"|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"11/9/2015 8:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"637404.0000"
"01-0063057"|"FRATERNAL ORDER OF EAGLES #804"|"100304502"|"01-0063057"|"FRATERNAL ORDER OF EAGLES"|"105890447"|"0102 "|"08"|"9"|"2"|"1991"|"08"|"00"|"260"|"000"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"05"|"5"|"637404.0000"|"05 "|""|"653371.0000"|" "|"5"|"804 AERIE"|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"11/9/2015 8:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"637404.0000"
"01-0063057"|"Fraternal Order of Eagles 804"|"100304502"|"01-0063057"|"FRATERNAL ORDER OF EAGLES"|"105890447"|"0102 "|"08"|"9"|"2"|"1991"|"08"|"00"|"260"|"000"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"05"|"5"|"637404.0000"|"05 "|""|"653371.0000"|" "|"5"|"804 AERIE"|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"11/9/2015 8:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"637404.0000"
"01-0063430"|"B.P.O. ELKS WATERVILLE MAINE lodge #905"|"825905"|"01-0063430"|"BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA"|"101498466"|"1156 "|"08"|"9"|"1"|"1951"|"10"|"00"|"279"|"265"|""|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"03"|"6"|"1584816.0000"|"03 "|""|"1155087.0000"|" "|"6"|"905 WATERVILLE"|"010"|"?"|"9/20/2001 5:28:00 PM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"350633.0000"
"01-0063430"|"B.P.O. ELKS WATERVILLE MAINE LODGE #905"|"825905"|"01-0063430"|"BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA"|"101498466"|"1156 "|"08"|"9"|"1"|"1951"|"10"|"00"|"279"|"265"|""|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"03"|"6"|"1584816.0000"|"03 "|""|"1155087.0000"|" "|"6"|"905 WATERVILLE"|"010"|"?"|"9/20/2001 5:28:00 PM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"350633.0000"
"01-0063430"|"B.P.O. ELKS WATERVILLE MAINE LODGE #905"|"825905"|"01-0063430"|"BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA"|"101498466"|"1156 "|"08"|"9"|"1"|"1951"|"10"|"00"|"279"|"265"|""|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"03"|"6"|"1584816.0000"|"03 "|""|"1155087.0000"|" "|"6"|"905 WATERVILLE"|"010"|"?"|"9/20/2001 5:28:00 PM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"350633.0000"
"01-0078060"|"HENRIETTA D GOODALL HOSPITAL INC"|"56872"|"01-0078060"|"HENRIETTA D GOODALL HOSPITAL INC"|"56872"|"0000 "|"03"|"3"|"1"|"1939"|"08"|"12"|""|""|"328"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"09"|"8"|""|"12 "|"E22"|""|"0"|"9"|""|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|""|"10/12/2015 12:00:00 AM"|"01"|""
"01-0078060"|"HENRIETTA D GOODALL HOSPITAL INC"|"56872"|"01-0078060"|"HENRIETTA D GOODALL HOSPITAL INC"|"56872"|"0000 "|"03"|"3"|"1"|"1939"|"08"|"12"|""|""|"328"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"09"|"8"|""|"12 "|"E22"|""|"0"|"9"|""|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|""|"10/12/2015 12:00:00 AM"|"01"|""
"01-0078060"|"HENRIETTA D. GOODALL HOSPITAL, INC."|"56872"|"01-0078060"|"HENRIETTA D GOODALL HOSPITAL INC"|"56872"|"0000 "|"03"|"3"|"1"|"1939"|"08"|"12"|""|""|"328"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"09"|"8"|""|"12 "|"E22"|""|"0"|"9"|""|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|""|"10/12/2015 12:00:00 AM"|"01"|""
"01-0079380"|"cPort Credit Union"|"100304505"|"01-0079380"|"CPORT CREDIT UNION"|"105890450"|"2048 "|"14"|"9"|"2"|"1969"|"11"|"00"|"921"|"922"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"7571429.0000"|"12 "|""|"161635033.0000"|" "|"9"|""|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% EUGENE ARDITO"|"12/14/2015 12:00:00 AM"|"01"|"7568371.0000"
"01-0079380"|"cPort Credit Union"|"100304505"|"01-0079380"|"CPORT CREDIT UNION"|"105890450"|"2048 "|"14"|"9"|"2"|"1969"|"11"|"00"|"921"|"922"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"7571429.0000"|"12 "|""|"161635033.0000"|" "|"9"|""|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% EUGENE ARDITO"|"12/14/2015 12:00:00 AM"|"01"|"7568371.0000"
"01-0079380"|"CPORT CREDIT UNION"|"100304505"|"01-0079380"|"CPORT CREDIT UNION"|"105890450"|"2048 "|"14"|"9"|"2"|"1969"|"11"|"00"|"921"|"922"|"000"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"7571429.0000"|"12 "|""|"161635033.0000"|" "|"9"|""|"010"|"?"|"10/17/2004 9:12:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% EUGENE ARDITO"|"12/14/2015 12:00:00 AM"|"01"|"7568371.0000"
"01-0086202"|"THE HARBOR CLUB, INC."|"100324163"|"01-0086202"|"HARBOR CLUB INC"|"105910108"|"0000 "|"07"|"3"|"2"|"1947"|"02"|"00"|"318"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"10"|"5"|"701281.0000"|"10 "|""|"1612883.0000"|" "|"6"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"5/13/2015 6:40:00 PM"|"% THERESA MERCHANT"|"12/14/2015 12:00:00 AM"|"01"|"701281.0000"
"01-0086202"|"THE HARBOR CLUB, INC."|"100324163"|"01-0086202"|"HARBOR CLUB INC"|"105910108"|"0000 "|"07"|"3"|"2"|"1947"|"02"|"00"|"318"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"10"|"5"|"701281.0000"|"10 "|""|"1612883.0000"|" "|"6"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"5/13/2015 6:40:00 PM"|"% THERESA MERCHANT"|"12/14/2015 12:00:00 AM"|"01"|"701281.0000"
"01-0086202"|"THE HARBOR CLUB INC"|"100324163"|"01-0086202"|"HARBOR CLUB INC"|"105910108"|"0000 "|"07"|"3"|"2"|"1947"|"02"|"00"|"318"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"10"|"5"|"701281.0000"|"10 "|""|"1612883.0000"|" "|"6"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"5/13/2015 6:40:00 PM"|"% THERESA MERCHANT"|"12/14/2015 12:00:00 AM"|"01"|"701281.0000"
"01-0092600"|"HOPE CEMETERY CORPORATION"|"834623"|"01-0092600"|"HOPE CEMETERY CORPORATION"|"101498470"|"0000 "|"13"|"3"|"1"|"1952"|"09"|"00"|"900"|""|""|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2015"|"03"|"4"|"236614.0000"|"03 "|"Y50"|"637571.0000"|" "|"5"|""|"010"|"?"|"9/20/2001 5:51:00 PM"|"0"|"12/14/2015 5:48:00 PM"|"% THOMAS F DOBENS"|"12/14/2015 12:00:00 AM"|"01"|"145830.0000"
"01-0092600"|"HOPE CEMETERY CORPORATION"|"834623"|"01-0092600"|"HOPE CEMETERY CORPORATION"|"101498470"|"0000 "|"13"|"3"|"1"|"1952"|"09"|"00"|"900"|""|""|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2015"|"03"|"4"|"236614.0000"|"03 "|"Y50"|"637571.0000"|" "|"5"|""|"010"|"?"|"9/20/2001 5:51:00 PM"|"0"|"12/14/2015 5:48:00 PM"|"% THOMAS F DOBENS"|"12/14/2015 12:00:00 AM"|"01"|"145830.0000"
"01-0092600"|"HOPE CEMETERY CORPORATION"|"834623"|"01-0092600"|"HOPE CEMETERY CORPORATION"|"101498470"|"0000 "|"13"|"3"|"1"|"1952"|"09"|"00"|"900"|""|""|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2015"|"03"|"4"|"236614.0000"|"03 "|"Y50"|"637571.0000"|" "|"5"|""|"010"|"?"|"9/20/2001 5:51:00 PM"|"0"|"12/14/2015 5:48:00 PM"|"% THOMAS F DOBENS"|"12/14/2015 12:00:00 AM"|"01"|"145830.0000"
"01-0095414"|"INDEPENDENT ORDER OF ODD FELLOWS GRAND LODGE OF MAINE"|"835616"|"01-0095414"|"INDEPENDENT ORDER OF ODD FELLOWS"|"101893072"|"0028 "|"08"|"9"|"1"|"1962"|"05"|"00"|"036"|"382"|"265"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"06"|"6"|"3409228.0000"|"06 "|""|"4263845.0000"|" "|"6"|"MAIN GL & 1 GRAND JURISDICTIONAL LD"|"010"|"?"|"9/20/2001 5:53:00 PM"|"0"|"12/14/2015 5:48:00 PM"|"% KEN GRANT"|"12/14/2015 12:00:00 AM"|"01"|"483776.0000"
"01-0095414"|"INDEPENDENT ORDER OF ODD FELLOWS GRAND LODGE OF MAINE"|"835616"|"01-0095414"|"INDEPENDENT ORDER OF ODD FELLOWS"|"101893072"|"0028 "|"08"|"9"|"1"|"1962"|"05"|"00"|"036"|"382"|"265"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"06"|"6"|"3409228.0000"|"06 "|""|"4263845.0000"|" "|"6"|"MAIN GL & 1 GRAND JURISDICTIONAL LD"|"010"|"?"|"9/20/2001 5:53:00 PM"|"0"|"12/14/2015 5:48:00 PM"|"% KEN GRANT"|"12/14/2015 12:00:00 AM"|"01"|"483776.0000"
"01-0095414"|"INDEPENDENT ORDER OF ODD FELLOWS GRAND LODGE OF MAINE"|"835616"|"01-0095414"|"INDEPENDENT ORDER OF ODD FELLOWS"|"101893072"|"0028 "|"08"|"9"|"1"|"1962"|"05"|"00"|"036"|"382"|"265"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"06"|"6"|"3409228.0000"|"06 "|""|"4263845.0000"|" "|"6"|"MAIN GL & 1 GRAND JURISDICTIONAL LD"|"010"|"?"|"9/20/2001 5:53:00 PM"|"0"|"12/14/2015 5:48:00 PM"|"% KEN GRANT"|"12/14/2015 12:00:00 AM"|"01"|"483776.0000"
"01-0095705"|"International Brotherhood of Electrical Workers Local 567"|"100324166"|"01-0095705"|"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS"|"105910111"|"0064 "|"05"|"9"|"2"|"1940"|"08"|"00"|"263"|"264"|"279"|"5"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"12"|"4"|"484666.0000"|"12 "|"J40"|"154170.0000"|" "|"4"|"0567 LOCAL UNION"|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"7/16/2015 6:08:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"484666.0000"
"01-0095705"|"International Brotherhood of Electrical Workers Local 567"|"100324166"|"01-0095705"|"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS"|"105910111"|"0064 "|"05"|"9"|"2"|"1940"|"08"|"00"|"263"|"264"|"279"|"5"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"12"|"4"|"484666.0000"|"12 "|"J40"|"154170.0000"|" "|"4"|"0567 LOCAL UNION"|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"7/16/2015 6:08:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"484666.0000"
"01-0095705"|"International Brotherhood of Electrical Workers Local 567"|"100324166"|"01-0095705"|"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS"|"105910111"|"0064 "|"05"|"9"|"2"|"1940"|"08"|"00"|"263"|"264"|"279"|"5"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"12"|"4"|"484666.0000"|"12 "|"J40"|"154170.0000"|" "|"4"|"0567 LOCAL UNION"|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"7/16/2015 6:08:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"484666.0000"
"01-0096117"|"ISLAND COUNTRY CLUB"|"100324170"|"01-0096117"|"ISLAND COUNTRY CLUB"|"105910115"|"0000 "|"07"|"3"|"2"|"2000"|"02"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"487967.0000"|"12 "|"N50"|"662720.0000"|" "|"5"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"9/19/2015 4:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"350083.0000"
"01-0096117"|"ISLAND COUNTRY CLUB"|"100324170"|"01-0096117"|"ISLAND COUNTRY CLUB"|"105910115"|"0000 "|"07"|"3"|"2"|"2000"|"02"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"487967.0000"|"12 "|"N50"|"662720.0000"|" "|"5"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"9/19/2015 4:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"350083.0000"
"01-0096117"|"Island Country Club"|"100324170"|"01-0096117"|"ISLAND COUNTRY CLUB"|"105910115"|"0000 "|"07"|"3"|"2"|"2000"|"02"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"487967.0000"|"12 "|"N50"|"662720.0000"|" "|"5"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"9/19/2015 4:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"350083.0000"
"01-0100593"|"KENNEBUNK RIVER CLUB"|"100324172"|"01-0100593"|"KENNEBUNK RIVER CLUB"|"105910117"|"0000 "|"07"|"3"|"2"|"1960"|"07"|"00"|"318"|"319"|"317"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"702961.0000"|"12 "|""|"3996263.0000"|" "|"6"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"12/14/2015 5:48:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"702961.0000"
"01-0100593"|"KENNEBUNK RIVER CLUB"|"100324172"|"01-0100593"|"KENNEBUNK RIVER CLUB"|"105910117"|"0000 "|"07"|"3"|"2"|"1960"|"07"|"00"|"318"|"319"|"317"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"702961.0000"|"12 "|""|"3996263.0000"|" "|"6"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"12/14/2015 5:48:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"702961.0000"
"01-0100593"|"KENNEBUNK RIVER CLUB"|"100324172"|"01-0100593"|"KENNEBUNK RIVER CLUB"|"105910117"|"0000 "|"07"|"3"|"2"|"1960"|"07"|"00"|"318"|"319"|"317"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"702961.0000"|"12 "|""|"3996263.0000"|" "|"6"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"12/14/2015 5:48:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"702961.0000"
"01-0104905"|"LAUREL HILL CEMETERY ASSOCIATION"|"841224"|"01-0104905"|"Laurel Hill Cemetery Association"|"101498476"|"0000 "|"13"|"3"|"1"|"1990"|"10"|"00"|"900"|""|""|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"11"|"6"|"1546178.0000"|"11 "|"Y50"|"10103400.0000"|" "|"8"|""|"010"|"?"|"9/20/2001 6:08:00 PM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"368469.0000"
"01-0104905"|"LAUREL HILL CEMETERY ASSOCIATION"|"841224"|"01-0104905"|"Laurel Hill Cemetery Association"|"101498476"|"0000 "|"13"|"3"|"1"|"1990"|"10"|"00"|"900"|""|""|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"11"|"6"|"1546178.0000"|"11 "|"Y50"|"10103400.0000"|" "|"8"|""|"010"|"?"|"9/20/2001 6:08:00 PM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"368469.0000"
"01-0104905"|"LAUREL HILL CEMETERY ASSOCIATION"|"841224"|"01-0104905"|"Laurel Hill Cemetery Association"|"101498476"|"0000 "|"13"|"3"|"1"|"1990"|"10"|"00"|"900"|""|""|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"11"|"6"|"1546178.0000"|"11 "|"Y50"|"10103400.0000"|" "|"8"|""|"010"|"?"|"9/20/2001 6:08:00 PM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"368469.0000"
"01-0114035"|"MAINE EDUCATION ASSOCIATION"|"100324177"|"01-0114035"|"Maine Education Association"|"105910122"|"0000 "|"05"|"3"|"2"|"1976"|"04"|"00"|"261"|"263"|"033"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"08"|"7"|"8264217.0000"|"08 "|""|"3832004.0000"|" "|"6"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"8237394.0000"
"01-0114035"|"MAINE EDUCATION ASSOCIATION"|"100324177"|"01-0114035"|"Maine Education Association"|"105910122"|"0000 "|"05"|"3"|"2"|"1976"|"04"|"00"|"261"|"263"|"033"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"08"|"7"|"8264217.0000"|"08 "|""|"3832004.0000"|" "|"6"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"8237394.0000"
"01-0114035"|"Maine Education Association"|"100324177"|"01-0114035"|"Maine Education Association"|"105910122"|"0000 "|"05"|"3"|"2"|"1976"|"04"|"00"|"261"|"263"|"033"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"08"|"7"|"8264217.0000"|"08 "|""|"3832004.0000"|" "|"6"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"8237394.0000"
"01-0114110"|"MAINE WATER UTILITIES ASSN"|"100324178"|"01-0114110"|"Maine Water Utilities Association"|"105910123"|"0000 "|"06"|"0"|"0"|"0000"|"00"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"338935.0000"|"09 "|""|"133208.0000"|" "|"4"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"338935.0000"
"01-0114110"|"MAINE WATER UTILITIES ASSOCIATION"|"100324178"|"01-0114110"|"Maine Water Utilities Association"|"105910123"|"0000 "|"06"|"0"|"0"|"0000"|"00"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"338935.0000"|"09 "|""|"133208.0000"|" "|"4"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"338935.0000"
"01-0114110"|"MAINE WATER UTILITIES ASSN"|"100324178"|"01-0114110"|"Maine Water Utilities Association"|"105910123"|"0000 "|"06"|"0"|"0"|"0000"|"00"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"338935.0000"|"09 "|""|"133208.0000"|" "|"4"|""|"010"|"?"|"10/17/2004 9:42:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"338935.0000"
"01-0116390"|"SHRINERS INTERNATIONAL"|"824399"|"01-0116390"|"SHRINERS INTERNATIONAL"|"101498479"|"0229 "|"10"|"9"|"1"|"1940"|"11"|"00"|"036"|""|""|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1170415.0000"|"12 "|""|"1587960.0000"|" "|"6"|"KORA SHRINERS"|"010"|"?"|"9/20/2001 5:24:00 PM"|"0"|"12/14/2015 5:48:00 PM"|"% KORA SHRINERS"|"12/14/2015 12:00:00 AM"|"01"|"529985.0000"
"01-0116390"|"SHRINERS INTERNATIONAL"|"824399"|"01-0116390"|"SHRINERS INTERNATIONAL"|"101498479"|"0229 "|"10"|"9"|"1"|"1940"|"11"|"00"|"036"|""|""|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1170415.0000"|"12 "|""|"1587960.0000"|" "|"6"|"KORA SHRINERS"|"010"|"?"|"9/20/2001 5:24:00 PM"|"0"|"12/14/2015 5:48:00 PM"|"% KORA SHRINERS"|"12/14/2015 12:00:00 AM"|"01"|"529985.0000"
"01-0116390"|"SHRINERS INTERNATIONAL"|"824399"|"01-0116390"|"SHRINERS INTERNATIONAL"|"101498479"|"0229 "|"10"|"9"|"1"|"1940"|"11"|"00"|"036"|""|""|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1170415.0000"|"12 "|""|"1587960.0000"|" "|"6"|"KORA SHRINERS"|"010"|"?"|"9/20/2001 5:24:00 PM"|"0"|"12/14/2015 5:48:00 PM"|"% KORA SHRINERS"|"12/14/2015 12:00:00 AM"|"01"|"529985.0000"
